store_id;store_name;store_address;store_location;description
9234;STORE_9234;Респ Башкортостан,р-н Бурзянский,д Набиево,ул А.Сатвалова,д 13;;
9235;STORE_9235;Респ Башкортостан,р-н Бурзянский,д Новомусятово,ул Заки Валиди,д 15;;
9236;STORE_9236;Респ Башкортостан,р-н Бурзянский,д Старомунасипово,ул С.Юлаева,д 5;;
9237;STORE_9237;Респ Башкортостан,р-н Татышлинский,д Маматаево,ул Центральная,д 13;;
9238;STORE_9238;Респ Башкортостан,р-н Балтачевский,д Чукалы,ул Центральная;;
9239;STORE_9239;Респ Башкортостан,р-н Балтачевский,д Иштиряково;;
9240;STORE_9240;Респ Башкортостан,р-н Альшеевский,с Аксеново,ул Советская;;
9241;STORE_9241;Респ Башкортостан,р-н Илишевский,д Телекеево,ул Центральная,д 24А;;
9242;STORE_9242;Респ Башкортостан,р-н Альшеевский,с Абдрашитово,ул Озерная,д 1Б;;
9243;STORE_9243;Респ Башкортостан,р-н Куюргазинский,д Новокалтаево,ул Б.Бикбая,д 15А;;
9244;STORE_9244;Респ Башкортостан,р-н Архангельский,д Тавакачево,ул Школьная,д 12;;
9245;STORE_9245;Респ Башкортостан,р-н Архангельский,с Казанка,ул Озерная,д 9;;
9246;STORE_9246;Респ Башкортостан,р-н Илишевский,с Верхнеманчарово,ул Ленина,д 6;;
9247;STORE_9247;Респ Башкортостан,р-н Абзелиловский,с Хамитово,ул Хидията Сагадатова,д 22;;
9248;STORE_9248;Респ Башкортостан,р-н Хайбуллинский,с Ивановка,ул З.Валиди,д 27;;
9249;STORE_9249;Респ Башкортостан,р-н Абзелиловский,д Искужино,ул Центральная,д 16;;
9250;STORE_9250;Респ Башкортостан,р-н Альшеевский,с Шафраново,ул Железнодорожная,д 5;;
9251;STORE_9251;Респ Башкортостан,р-н Илишевский, с/с Турачинский,ул Центральная,д 52;;
9252;STORE_9252;Респ Башкортостан,р-н Илишевский,с/с Ташкичинский,ул Ленина,д 31;;
9253;STORE_9253;Респ Башкортостан,р-н Бураевский,д Новокизганово,ул Ленина,д 17;;
9254;STORE_9254;Респ Башкортостан,р-н Аскинский,д Чишма-Уракаево,ул Центральная,д 34/1;;
9255;STORE_9255;Респ Башкортостан,р-н Абзелиловский,д Таксырово,ул Телянче;;
9256;STORE_9256;Респ Башкортостан,р-н Альшеевский,с Уразметово,ул Молодежная,д 12;;
9257;STORE_9257;Респ Башкортостан,р-н Салаватский,с Насибаш,ул Центральная,влд 28;;
9258;STORE_9258;Респ Башкортостан,р-н Хайбуллинский,с Бурибай,ул Заки Валиди,д 40;;
9259;STORE_9259;обл Саратовская,р-н Дергачевский,с Камышево,ул Суворовская,д 22А;;
9260;STORE_9260;Респ Башкортостан,р-н Шаранский,с Нижние Ташлы,ул Победы,д 18;;
9261;STORE_9261;Респ Башкортостан,р-н Аскинский,д Упканкуль,ул Кольцевая,д 3;;
9262;STORE_9262;Респ Башкортостан,р-н Илишевский,с/с Черекулевский,ул Советская;;
9263;STORE_9263;Респ Башкортостан,р-н Белебеевский,с Надеждино,ул Интернациональная,д 2;;автобус № 110
9264;STORE_9264;Респ Башкортостан,р-н Татышлинский,д Старый Сикияз,ул Дружбы,д 63;;
9265;STORE_9265;Респ Башкортостан,р-н Уфимский,с Зубово,ул Центральная,д 77/2;;общественный транспорт № 142, 164, 151
9266;STORE_9266;Респ Башкортостан,р-н Мишкинский,д Новоакбулатово,ул Дружбы,д 15;;
9267;STORE_9267;Респ Башкортостан,р-н Калтасинский,д Кургак,ул Набережная,д 15;;
9268;STORE_9268;Респ Башкортостан,р-н Илишевский,д Татарский Менеуз,ул Ворошилова,д 18;;
9269;STORE_9269;Респ Башкортостан,р-н Янаульский,д Акылбай,ул Центральная,д 28;;
9270;STORE_9270;Респ Башкортостан,р-н Калтасинский,д Большекачаково,ул Советская,д 65А;;
9271;STORE_9271;Респ Башкортостан,р-н Аскинский,д Утяшино,ул Крупская,д 2;;
9272;STORE_9272;Респ Башкортостан,р-н Аскинский,д Уршады,ул Набережная,д 3;;
9273;STORE_9273;Респ Башкортостан,р-н Татышлинский,д Кашкаково,ул Центральная,д 49;;
9274;STORE_9274;Респ Башкортостан,р-н Илишевский,с Тупеево,ул Школьная,д 1;;
9275;STORE_9275;Респ Башкортостан,р-н Куюргазинский,д Тюканово 2-е,ул Интернациональная,д 34;;
9276;STORE_9276;Респ Башкортостан,р-н Янаульский,с Туртык,ул Центральная,д 29;;
9277;STORE_9277;Респ Башкортостан,р-н Илишевский,с/с Рсаевский,ул Советская,д 4А;;
9278;STORE_9278;Респ Башкортостан,р-н Аскинский,д Чурашево,ул Центральная,д 8;;
9279;STORE_9279;Респ Башкортостан,р-н Татышлинский,д Бизь,ул Центральная,д 16;;
9280;STORE_9280;Респ Башкортостан,р-н Янаульский,с Зайцево,ул Молодежная,д 2;;
9281;STORE_9281;Респ Башкортостан,р-н Бижбулякский,с Михайловка,ул Девонская,д 5;;
9282;STORE_9282;Респ Башкортостан,р-н Янаульский,д Старая Орья,ул Центральная,д 13;;
9283;STORE_9283;Респ Башкортостан,р-н Мишкинский,д Ирсаево,ул Социалистическая,д 4;;
9284;STORE_9284;край Красноярский,р-н Манский,п Камарчага,ул Линейная,д 21;;
9285;STORE_9285;край Красноярский,р-н Манский,д Новоникольск,ул Центральная,д 34А;;
9286;STORE_9286;Респ Башкортостан,р-н Дюртюлинский,с Семилетка;;
9287;STORE_9287;Респ Башкортостан,р-н Бижбулякский,с Елбулактамак,ул Центральная,д 2Б;;
9288;STORE_9288;обл Тамбовская,р-н Моршанский,с Ракша,ул Центральная,д 39;;
9289;STORE_9289;Респ Башкортостан,р-н Аургазинский,с Андреевка,ул Школьная,д 10/1;;
9290;STORE_9290;обл Саратовская,р-н Ивантеевский,с Ивантеевка,ул Советская;;
9291;STORE_9291;Респ Башкортостан,р-н Гафурийский,д Каран-Елга;;
9292;STORE_9292;обл Саратовская,р-н Хвалынский,с Сосновая Маза,ул Ленина,д 51;;
9293;STORE_9293;обл Саратовская,р-н Хвалынский,с Акатная Маза,ул 60 лет СССР;;
9294;STORE_9294;Респ Башкортостан,р-н Бижбулякский,с Кош-Елга,ул МТМ,д 8;;
9295;STORE_9295;Респ Башкортостан,р-н Аургазинский,д Юламаново,ул Ленина,д 22;;
